"","Kingdom","Phylum","Class","Order","Family","Genus"
"ASV_1088","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Rhodocyclaceae","Ferribacterium"
"ASV_1089","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Oxalobacteraceae","Pseudoduganella"
"ASV_1092","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Rhodocyclaceae","Dechloromonas"
"ASV_1094","Bacteria","Proteobacteria","Alphaproteobacteria","Acetobacterales","Acetobacteraceae",NA
"ASV_1097","Bacteria","Nitrospirota","Thermodesulfovibrionia",NA,NA,NA
"ASV_1099","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium sensu stricto 8"
"ASV_1102","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium sensu stricto 12"
"ASV_1103","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","ADurb.Bin063-1"
"ASV_1104","Bacteria","Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","Gemmatimonas"
"ASV_1105","Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Brevundimonas"
"ASV_1112","Bacteria",NA,NA,NA,NA,NA
"ASV_1113","Bacteria","Actinobacteriota","Actinobacteria","Streptomycetales","Streptomycetaceae",NA
"ASV_1115","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Hyphomicrobiaceae","Hyphomicrobium"
"ASV_1116","Bacteria","Myxococcota","Myxococcia","Myxococcales","Myxococcaceae","KD3-10"
"ASV_1119","Bacteria","Actinobacteriota","Actinobacteria","Corynebacteriales","Mycobacteriaceae","Mycobacterium"
"ASV_1121","Bacteria","Desulfobacterota","Desulfuromonadia","Geobacterales","Geobacteraceae","Geobacter"
"ASV_1122","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Piscinibacter"
"ASV_1124","Bacteria","Desulfobacterota","Desulfuromonadia","Geobacterales","Geobacteraceae","Geobacter"
"ASV_1126","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","A21b",NA
"ASV_1128","Bacteria","Desulfobacterota","Desulfuromonadia","Geobacterales","Geobacteraceae","Geotalea"
"ASV_1129","Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","Lentimicrobiaceae",NA
"ASV_1131","Bacteria","Zixibacteria",NA,NA,NA,NA
"ASV_1134","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae",NA
"ASV_1136","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","ADurb.Bin063-1"
"ASV_1137","Bacteria","Sva0485",NA,NA,NA,NA
"ASV_1138","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","ADurb.Bin063-1"
"ASV_1140","Bacteria","Nitrospirota","Thermodesulfovibrionia",NA,NA,NA
"ASV_1142","Bacteria","Verrucomicrobiota","Chlamydiae","Chlamydiales",NA,NA
"ASV_1144","Bacteria","Proteobacteria","Gammaproteobacteria","PLTA13",NA,NA
"ASV_1148","Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Phenylobacterium"
"ASV_1149","Bacteria","Bacteroidota","Kapabacteria","Kapabacteriales",NA,NA
"ASV_1150","Bacteria","Actinobacteriota","Actinobacteria","Micromonosporales","Micromonosporaceae","Micromonospora"
"ASV_1151","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Rhodocyclaceae","Azoarcus"
"ASV_1153","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","ADurb.Bin063-1"
"ASV_1155","Bacteria","Desulfobacterota","Desulfuromonadia","Geobacterales","Geobacteraceae",NA
"ASV_1163","Bacteria","Latescibacterota","Latescibacteria","Latescibacterales","Latescibacteraceae",NA
"ASV_1164","Bacteria","Nitrospirota","Thermodesulfovibrionia",NA,NA,NA
"ASV_1169","Bacteria","Actinobacteriota","MB-A2-108",NA,NA,NA
"ASV_1170","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Pelomonas"
"ASV_1171","Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","Lentimicrobiaceae",NA
"ASV_1173","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Oxalobacteraceae","Duganella"
"ASV_1174","Bacteria","Proteobacteria","Alphaproteobacteria","Azospirillales","Azospirillaceae","Azospirillum"
"ASV_1176","Bacteria","RCP2-54",NA,NA,NA,NA
"ASV_1177","Bacteria","Bacteroidota","Kryptonia","Kryptoniales","BSV26",NA
"ASV_1178","Bacteria","Firmicutes","Clostridia","Christensenellales","Christensenellaceae",NA
"ASV_1182","Bacteria","Nitrospirota","Nitrospiria","Nitrospirales","Nitrospiraceae","Nitrospira"
"ASV_1184","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","ADurb.Bin063-1"
"ASV_1188","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae",NA
"ASV_1190","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidetes vadinHA17",NA
"ASV_1191","Bacteria","Acidobacteriota","Acidobacteriae","Subgroup 13",NA,NA
"ASV_1192","Bacteria","Myxococcota","Polyangia","Haliangiales","Haliangiaceae","Haliangium"
"ASV_1194","Bacteria","Firmicutes","Bacilli","Alicyclobacillales","Alicyclobacillaceae","Effusibacillus"
"ASV_1196","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","ADurb.Bin063-1"
"ASV_1197","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae",NA
"ASV_1203","Bacteria","Acidobacteriota","Acidobacteriae","Paludibaculum",NA,NA
"ASV_1204","Bacteria","Actinobacteriota","Actinobacteria","Micromonosporales","Micromonosporaceae","Micromonospora"
"ASV_1206","Bacteria","Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae",NA
"ASV_1209","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Ramlibacter"
"ASV_1210","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Aeromonadaceae","Aeromonas"
"ASV_1211","Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Anaerovoracaceae","Anaerovorax"
"ASV_1213","Bacteria","Actinobacteriota","Actinobacteria","Micromonosporales","Micromonosporaceae","Micromonospora"
"ASV_1217","Bacteria","Nitrospirota","Thermodesulfovibrionia",NA,NA,NA
"ASV_1218","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium sensu stricto 6"
"ASV_1219","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Rhodanobacteraceae","Rhodanobacter"
"ASV_1225","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Devosiaceae","Devosia"
"ASV_1227","Bacteria","Desulfobacterota","Desulfobacteria","Desulfobacterales","Desulfosarcinaceae","Sva0081 sediment group"
"ASV_1228","Bacteria","Sva0485",NA,NA,NA,NA
"ASV_1229","Bacteria","Zixibacteria",NA,NA,NA,NA
"ASV_1230","Bacteria","Desulfobacterota","Desulfuromonadia","Desulfuromonadales","Desulfuromonadaceae","Desulfuromonas"
"ASV_1239","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae",NA
"ASV_1243","Bacteria","Myxococcota","Myxococcia","Myxococcales","Anaeromyxobacteraceae","Anaeromyxobacter"
"ASV_1244","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae",NA
"ASV_1247","Bacteria","Proteobacteria","Alphaproteobacteria","Acetobacterales","Acetobacteraceae","Roseomonas"
"ASV_1249","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Terrimonas"
"ASV_1250","Bacteria","Acidobacteriota","Subgroup 22",NA,NA,NA
"ASV_1252","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Beijerinckiaceae","alphaI cluster"
"ASV_1255","Bacteria","Chloroflexi","NLS2-31",NA,NA,NA
"ASV_1256","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Mobilitalea"
"ASV_1258","Bacteria","Desulfobacterota","Desulfuromonadia","Geobacterales","Geobacteraceae",NA
"ASV_1261","Bacteria","Firmicutes","Clostridia","Clostridiales","Caloramatoraceae","Fonticella"
"ASV_1262","Bacteria","Nitrospirota","Nitrospiria","Nitrospirales","Nitrospiraceae","Nitrospira"
"ASV_1264","Bacteria","Desulfobacterota","Desulfovibrionia","Desulfovibrionales","Desulfovibrionaceae","Desulfovibrio"
"ASV_1265","Bacteria","Firmicutes","Clostridia","Clostridiales","Caloramatoraceae","Fonticella"
"ASV_1267","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Nitrosomonadaceae","MND1"
"ASV_1269","Bacteria","Bacteroidota","Kryptonia","Kryptoniales","BSV26",NA
"ASV_1273","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","SC-I-84",NA
"ASV_1276","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiales Incertae Sedis",NA
"ASV_1282","Bacteria","Acidobacteriota","Acidobacteriae","Solibacterales","Solibacteraceae","Candidatus Solibacter"
"ASV_1284","Bacteria","LCP-89",NA,NA,NA,NA
"ASV_1298","Bacteria","Myxococcota","Polyangia","Polyangiales","Polyangiaceae","Aetherobacter"
"ASV_1301","Bacteria","Firmicutes","Bacilli","Thermoactinomycetales","Thermoactinomycetaceae",NA
"ASV_1302","Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Caulobacter"
"ASV_1303","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Oxalobacteraceae","Noviherbaspirillum"
"ASV_1306","Bacteria","Fibrobacterota","Fibrobacteria","Fibrobacterales","B122",NA
"ASV_1309","Bacteria","Actinobacteriota","Actinobacteria","Corynebacteriales","Mycobacteriaceae","Mycobacterium"
"ASV_1315","Bacteria","Acidobacteriota","Subgroup 22",NA,NA,NA
"ASV_1320","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Beijerinckiaceae","Microvirga"
"ASV_1321","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Oxalobacteraceae","Janthinobacterium"
"ASV_1322","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae",NA
"ASV_1323","Bacteria","Proteobacteria","Alphaproteobacteria","Reyranellales","Reyranellaceae","Reyranella"
"ASV_1331","Bacteria","Firmicutes","Clostridia","Christensenellales","Christensenellaceae",NA
"ASV_1333","Bacteria","Desulfobacterota","Syntrophorhabdia","Syntrophorhabdales","Syntrophorhabdaceae","Syntrophorhabdus"
"ASV_1336","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Magnetospiraceae",NA
"ASV_1337","Bacteria","Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae",NA
"ASV_1344","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","ADurb.Bin063-1"
"ASV_1346","Bacteria","Chloroflexi","TK10",NA,NA,NA
"ASV_1347","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium sensu stricto 3"
"ASV_1351","Bacteria","Desulfobacterota","Desulfuromonadia","Geobacterales","Geobacteraceae",NA
"ASV_1352","Bacteria","Desulfobacterota","Desulfovibrionia","Desulfovibrionales","Desulfovibrionaceae","Desulfovibrio"
"ASV_1361","Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Brevundimonas"
"ASV_1362","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Nitrosomonadaceae","MND1"
"ASV_1364","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Rhodocyclaceae","Sulfuritalea"
"ASV_1365","Bacteria","Campylobacterota","Campylobacteria","Campylobacterales",NA,NA
"ASV_1366","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Pseudorhodoplanes"
"ASV_1373","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidetes vadinHA17",NA
"ASV_1380","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Nitratireductor"
"ASV_1381","Bacteria","Proteobacteria","Gammaproteobacteria","Methylococcales","Methylomonadaceae","Methylomicrobium"
"ASV_1382","Bacteria","Myxococcota","Polyangia","UASB-TL25",NA,NA
"ASV_1387","Bacteria","Bacteroidota","Ignavibacteria","SJA-28",NA,NA
"ASV_1389","Bacteria","Actinobacteriota","Actinobacteria","Frankiales","Sporichthyaceae","Longivirga"
"ASV_1392","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Marinilabiliaceae","[Cytophaga] xylanolytica group"
"ASV_1395","Bacteria","Proteobacteria","Alphaproteobacteria","Acetobacterales","Acetobacteraceae","Roseomonas"
"ASV_1396","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiales Incertae Sedis",NA
"ASV_1403","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Methylophilaceae",NA
"ASV_1410","Bacteria","Actinobacteriota","Thermoleophilia","Gaiellales","Gaiellaceae","Gaiella"
"ASV_1411","Bacteria",NA,NA,NA,NA,NA
"ASV_1418","Bacteria","Desulfobacterota","Desulfuromonadia","Geobacterales","Pseudopelobacteraceae","Pseudopelobacter"
"ASV_1419","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","TRA3-20",NA
"ASV_1425","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Oxalobacteraceae","Massilia"
"ASV_1428","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Ramlibacter"
"ASV_1429","Bacteria","MBNT15",NA,NA,NA,NA
"ASV_1430","Bacteria","Acidobacteriota","Acidobacteriae","Subgroup 13",NA,NA
"ASV_1435","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Nitrosomonadaceae","oc32"
"ASV_1437","Bacteria","Actinobacteriota","Actinobacteria","Propionibacteriales","Propionibacteriaceae","Propionicimonas"
"ASV_1440","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Ramlibacter"
"ASV_1443","Bacteria","Fibrobacterota","Fibrobacteria","Fibrobacterales","BBMC-4",NA
"ASV_1447","Bacteria","Proteobacteria","Alphaproteobacteria","Acetobacterales","Acetobacteraceae","Roseomonas"
"ASV_1449","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Microscillaceae",NA
"ASV_1450","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Chromobacteriaceae","Vogesella"
"ASV_1455","Bacteria","Nitrospirota","4-29-1",NA,NA,NA
"ASV_1456","Bacteria","Acidobacteriota","Acidobacteriae","Bryobacterales","Bryobacteraceae","Bryobacter"
"ASV_1457","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","ADurb.Bin063-1"
"ASV_1462","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","SC-I-84",NA
"ASV_1464","Bacteria","Actinobacteriota","Thermoleophilia","Solirubrobacterales","67-14",NA
"ASV_1465","Bacteria","Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae",NA
"ASV_1466","Bacteria","Desulfobacterota",NA,NA,NA,NA
"ASV_1468","Bacteria","Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae",NA
"ASV_1471","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Novosphingobium"
"ASV_1474","Bacteria","Firmicutes","Clostridia","Gracilibacteraceae","Lutispora",NA
"ASV_1476","Bacteria","Nitrospirota","4-29-1",NA,NA,NA
"ASV_1480","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Methylophilaceae",NA
"ASV_1481","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae",NA
"ASV_1487","Bacteria","Elusimicrobiota","Elusimicrobia","Lineage IV",NA,NA
"ASV_1488","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium"
"ASV_1490","Bacteria","Acidobacteriota","Acidobacteriae","Paludibaculum",NA,NA
"ASV_1493","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Beijerinckiaceae","Methylorosula"
"ASV_1498","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Arenimonas"
"ASV_1500","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Afipia"
"ASV_1502","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Xanthobacter"
"ASV_1506","Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","Lentimicrobiaceae",NA
"ASV_1512","Bacteria","Actinobacteriota","Thermoleophilia","Gaiellales",NA,NA
"ASV_1520","Bacteria","Desulfobacterota","Desulfobacteria","Desulfobacterales","Desulfosarcinaceae","Sva0081 sediment group"
"ASV_1527","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Bradyrhizobium"
"ASV_1528","Bacteria","Desulfobacterota","Desulfuromonadia","Desulfuromonadales","Geothermobacteraceae","Geothermobacter"
"ASV_1532","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Paludibacteraceae",NA
"ASV_1541","Bacteria","Proteobacteria","Gammaproteobacteria","Competibacterales","Competibacteraceae","Plasticicumulans"
"ASV_1542","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae",NA
"ASV_1543","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prolixibacteraceae",NA
"ASV_1546","Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Phenylobacterium"
"ASV_1548","Bacteria","Proteobacteria","Alphaproteobacteria","Acetobacterales","Acetobacteraceae",NA
"ASV_1549","Bacteria","Chloroflexi","Anaerolineae","SJA-15",NA,NA
"ASV_1551","Bacteria","Nitrospirota","Thermodesulfovibrionia",NA,NA,NA
"ASV_1552","Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Caulobacter"
"ASV_1562","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae",NA
"ASV_1563","Bacteria","Nitrospirota","Thermodesulfovibrionia",NA,NA,NA
"ASV_1565","Bacteria","Actinobacteriota","Actinobacteria","Propionibacteriales","Nocardioidaceae","Nocardioides"
"ASV_1571","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prolixibacteraceae","BSV13"
"ASV_1574","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Rubrivivax"
"ASV_1578","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae",NA
"ASV_1585","Bacteria","Myxococcota","Myxococcia","Myxococcales","Myxococcaceae","P3OB-42"
"ASV_1591","Bacteria","Myxococcota","Polyangia","Polyangiales","Phaselicystidaceae","Phaselicystis"
"ASV_1593","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae",NA
"ASV_1594","Bacteria","Proteobacteria","Alphaproteobacteria","Dongiales","Dongiaceae","Dongia"
"ASV_1600","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","ADurb.Bin063-1"
"ASV_1605","Bacteria","Sva0485",NA,NA,NA,NA
"ASV_1611","Bacteria","Bacteroidota","Ignavibacteria","SJA-28",NA,NA
"ASV_1612","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Rhodocyclaceae","Propionivibrio"
"ASV_1615","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Nitrosomonadaceae","Ellin6067"
"ASV_1622","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas"
"ASV_1624","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prolixibacteraceae","BSV13"
"ASV_1627","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Sutterellaceae",NA
"ASV_1629","Bacteria","Desulfobacterota","Desulfovibrionia","Desulfovibrionales","Desulfovibrionaceae","Desulfovibrio"
"ASV_1637","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium sensu stricto 9"
"ASV_1638","Bacteria","Firmicutes","Syntrophomonadia","Syntrophomonadales","Syntrophomonadaceae","Syntrophomonas"
"ASV_1644","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","TRA3-20",NA
"ASV_1647","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Bradyrhizobium"
"ASV_1651","Bacteria","Desulfobacterota","Desulfobacteria","Desulfobacterales","Desulfosarcinaceae","Sva0081 sediment group"
"ASV_1659","Bacteria","Acidobacteriota","Acidobacteriae","Paludibaculum",NA,NA
"ASV_1665","Bacteria","Sva0485",NA,NA,NA,NA
"ASV_1667","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas"
"ASV_1675","Bacteria","Actinobacteriota","Actinobacteria","Corynebacteriales","Mycobacteriaceae","Mycobacterium"
"ASV_1686","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Rhodocyclaceae","Uliginosibacterium"
"ASV_1690","Bacteria","Acidobacteriota","Acidobacteriae","Paludibaculum",NA,NA
"ASV_1695","Bacteria","Acidobacteriota","Subgroup 21",NA,NA,NA
"ASV_1704","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidetes BD2-2",NA
"ASV_1718","Bacteria","Sva0485",NA,NA,NA,NA
"ASV_1722","Bacteria","Firmicutes","Clostridia","Christensenellales","Christensenellaceae","Christensenellaceae R-7 group"
"ASV_1724","Bacteria","Sva0485",NA,NA,NA,NA
"ASV_1729","Bacteria","Campylobacterota","Campylobacteria","Campylobacterales","Sulfurimonadaceae","Sulfuricurvum"
"ASV_1730","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae",NA
"ASV_1733","Bacteria","Desulfobacterota",NA,NA,NA,NA
"ASV_1736","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Oxalobacteraceae",NA
"ASV_1742","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","ADurb.Bin063-1"
"ASV_1744","Bacteria","Desulfobacterota","Desulfuromonadia","Geobacterales","Geobacteraceae","Geobacter"
"ASV_1748","Bacteria","Proteobacteria","Gammaproteobacteria","Methylococcales","Methylomonadaceae","Methylomonas"
"ASV_1750","Bacteria","Spirochaetota","Spirochaetia","Spirochaetales","Spirochaetaceae","Spirochaeta"
"ASV_1752","Bacteria","NB1-j",NA,NA,NA,NA
"ASV_1754","Bacteria","Myxococcota","Myxococcia","Myxococcales","Myxococcaceae",NA
"ASV_1755","Bacteria","Myxococcota","Polyangia","Blfdi19",NA,NA
"ASV_1758","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Beijerinckiaceae","alphaI cluster"
"ASV_1761","Bacteria","Desulfobacterota","Syntrophia","Syntrophales",NA,NA
"ASV_1768","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium sensu stricto 12"
"ASV_1769","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Nitrosomonadaceae","DSSD61"
"ASV_1771","Bacteria","Desulfobacterota","Desulfobaccia","Desulfobaccales","Desulfobaccaceae","Desulfobacca"
"ASV_1773","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae",NA
"ASV_1782","Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Peptostreptococcaceae",NA
"ASV_1784","Bacteria","Proteobacteria","Alphaproteobacteria","Azospirillales","Azospirillaceae","Niveispirillum"
"ASV_1785","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae",NA
"ASV_1787","Bacteria","Bacteroidota","Ignavibacteria","Ignavibacteriales","UA-50",NA
"ASV_1793","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae",NA
"ASV_1795","Bacteria","Desulfobacterota","Syntrophobacteria","Syntrophobacterales","Syntrophobacteraceae","Syntrophobacter"
"ASV_1799","Bacteria","Actinobacteriota","Actinobacteria","Corynebacteriales","Mycobacteriaceae","Mycobacterium"
"ASV_1804","Bacteria","Myxococcota",NA,NA,NA,NA
"ASV_1810","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","B1-7BS",NA
"ASV_1815","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Hydrogenophaga"
"ASV_1817","Bacteria","Desulfobacterota","Syntrophobacteria","Syntrophobacterales","Syntrophobacteraceae","Desulforhabdus"
"ASV_1818","Bacteria","Proteobacteria","Alphaproteobacteria","Acetobacterales","Acetobacteraceae","Rhodovastum"
"ASV_1821","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prolixibacteraceae",NA
"ASV_1831","Bacteria","Verrucomicrobiota","Chlamydiae","Chlamydiales","cvE6",NA
"ASV_1834","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Rhodocyclaceae","Sulfuritalea"
"ASV_1837","Bacteria","Proteobacteria","Gammaproteobacteria","Ga0077536",NA,NA
"ASV_1838","Bacteria","Chloroflexi","Dehalococcoidia","Sh765B-TzT-20",NA,NA
"ASV_1839","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiales Incertae Sedis",NA
"ASV_1840","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae",NA
"ASV_1841","Bacteria","Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae",NA
"ASV_1842","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Nitrosomonadaceae","Ellin6067"
"ASV_1849","Bacteria","Desulfobacterota","Desulfuromonadia","Geobacterales","Geobacteraceae","Geobacter"
"ASV_1851","Bacteria","Desulfobacterota","Desulfobaccia","Desulfobaccales","Desulfobaccaceae","Desulfobacca"
"ASV_1855","Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Micrococcaceae","Pseudarthrobacter"
"ASV_1857","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","ADurb.Bin063-1"
"ASV_1858","Bacteria","Verrucomicrobiota","Kiritimatiellae","WCHB1-41",NA,NA
"ASV_1864","Bacteria","Nitrospirota","Thermodesulfovibrionia",NA,NA,NA
"ASV_1880","Bacteria","Myxococcota","Polyangia","mle1-27",NA,NA
"ASV_1885","Bacteria","Dependentiae","Babeliae","Babeliales",NA,NA
"ASV_1886","Bacteria","Myxococcota","Polyangia","Polyangiales","Sandaracinaceae",NA
"ASV_1892","Bacteria","Proteobacteria","Alphaproteobacteria",NA,NA,NA
"ASV_1894","Bacteria","Proteobacteria","Gammaproteobacteria","Methylococcales","Methylomonadaceae","Methylomonas"
"ASV_1901","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","B1-7BS",NA
