Symbol,cerk1_GxM_logFC,cerk1_GxM_logCPM,cerk1_GxM_F,cerk1_GxM_PValue,cerk1_M_logFC,cerk1_M_logCPM,cerk1_M_F,cerk1_M_PValue,cerk1_G_logFC,cerk1_G_logCPM,cerk1_G_F,cerk1_G_PValue,Kit_logFC,Kit_logCPM,Kit_F,Kit_PValue,cerk1_microbiota_rep1_cpm_zscore,cerk1_microbiota_rep2_cpm_zscore,cerk1_microbiota_rep3_cpm_zscore,cerk1_germfree_rep1_cpm_zscore,cerk1_germfree_rep2_cpm_zscore,cerk1_germfree_rep3_cpm_zscore,kit_microbiota_rep1_cpm_zscore,kit_microbiota_rep2_cpm_zscore,kit_microbiota_rep3_cpm_zscore,kit_germfree_rep1_cpm_zscore,kit_germfree_rep2_cpm_zscore,kit_germfree_rep3_cpm_zscore
LOC4340890,0.598745928048411,4.0148579799681,0.971954251470795,0.341152215334776,1.61134515381904,4.0148579799681,14.5352663094515,0.00194703486702347,1.01259922577063,4.0148579799681,5.15948842130678,0.0396627687325789,2.17828799991005,4.0148579799681,23.4188719327944,0.000272723570043738,2.4503428562727,1.06012262146948,1.33647794034871,-0.447958754117953,-0.478626295521727,-0.18059815828771,0.21312420715626,0.606312846876894,0.741124430294477,-1.0128186206669,-1.17231210053165,-1.23785541482823
LOC4350954,0.631925569534456,0.847417211094584,0.326116163056642,0.576511794605014,3.92172089312217,0.847417211094584,28.8389869399217,8.12042166351053e-05,3.28979532358772,0.847417211094584,19.2960862703719,0.00053877405802658,-0.0233200284841432,0.847417211094584,0.000622314707065969,0.980430600273344,0.547923327841031,1.08336915395101,-0.0811064523579617,0.167905172018397,0.234583516197915,0.57364217700437,-1.28443404393607,-1.31912043169773,-1.15995242620317,-1.14035941985752,-1.22302815423402,-1.36037298457976
LOC4327097,0.636825221622549,-0.578841046334309,1.0134604487861,0.328777354955002,-2.22771488746887,-0.578841046334309,26.5742491124266,9.02584810319315e-05,-2.86454010909142,-0.578841046334309,35.095355613923,1.97554846904628e-05,1.09743820615166,-0.578841046334309,7.21579760691904,0.0160260526685376,0.518698610777515,0.283347878509185,0.346664765948509,-0.0790592646309857,-0.921390044493095,-0.209472499412919,1.46448770131653,1.37523261395731,1.26077770189201,1.04121808999774,0.906246419372262,0.660163292332914
LOC4335903,0.667048794261161,5.52272136932729,7.01703657099117,0.0178821942255499,1.03061656983027,5.52272136932729,32.4428307563716,3.7752023274967e-05,0.363567775569112,5.52272136932729,4.23661321568486,0.0568258305053236,-1.67107289108504,5.52272136932729,83.3701567716629,1.27187257880494e-07,0.273626934733032,-0.196383429440672,-0.75143432620206,1.07722356372377,1.2149590038208,1.0592318275134,-1.31982459911425,-1.50767579166469,-1.69077455420787,0.364065930203684,1.00817432143005,0.518051061647293
LOC4335457,0.683719928133868,1.1638363737785,6.17810231139582,0.0241315323840829,1.02461474567284,1.1638363737785,26.7587304296806,8.70567378159938e-05,0.340894817538969,1.1638363737785,3.15724564272971,0.0942426308067781,-0.765901471215865,1.1638363737785,14.8200810523751,0.00137276082414963,0.284122198339941,-0.435891887775187,0.676836710811426,0.220665027095553,0.594939778419702,0.246509808742984,-1.93491772934921,-1.95606488254347,-1.3059029681179,-0.328842411007705,-0.806343709216091,0.166457601763717
LOC4348767,0.689163967014721,0.832082293206369,0.640668933132399,0.436118189858996,2.22324553737116,0.832082293206369,13.6585745208814,0.0021990008683252,1.53408157035644,0.832082293206369,5.95508853331048,0.0277385376316304,0.670390782027632,0.832082293206369,1.08680846676498,0.313895325789838,2.67689480040442,1.11155635561341,0.360658276148736,-0.542323940766014,-0.208713880122496,1.31622254931746,-0.611407227186904,-0.37570296720328,-0.110553255318037,-1.7741340610016,-0.421685006298186,-1.00197082210754
LOC4325697,0.694528199242434,-0.886145958898246,1.31306830814384,0.268374341253062,1.83997595196696,-0.886145958898246,17.3839041559283,0.0006965637268698,1.14544775272453,-0.886145958898246,7.40716926324499,0.0148986393863683,-0.817158739660618,-0.886145958898246,3.1718625195761,0.0935469588288209,2.24896904093444,0.423805741969699,-0.231337536036357,1.17304353805195,0.85071745264533,1.77613663881627,-1.17349647247879,-0.995411688853002,-1.13434760990114,-1.17280533440237,0.49796453602296,-0.0414645006340639
LOC107279225,0.694570659435214,1.70958142181871,2.69109831762619,0.120469010580368,1.28972916457063,1.70958142181871,18.7180504927557,0.000524057469719835,0.59515850513542,1.70958142181871,3.84676384912775,0.0675307995847262,0.291838911501621,1.70958142181871,0.907846090975695,0.354896360965493,2.0838591042861,0.653767783329719,0.786769745190843,-1.2096620553813,-0.953152442930276,0.806756597291556,-0.518707058636185,-0.505362163877937,-1.19821061433733,-1.14725915212856,-1.34701346590977,-1.01925923518542
LOC107276687,0.699683694169973,1.95162633492165,3.36256580571867,0.0852173595613507,1.01919186717586,1.95162633492165,15.8345020142834,0.00106332305498515,0.319508173005887,1.95162633492165,1.26993461417638,0.276269746279008,2.01236469048655,1.95162633492165,52.1636806387257,1.9443440021459e-06,0.835219835475613,1.59058749061899,1.65637543023137,-0.479041691719192,-0.599729326331144,-0.925100931168815,0.663320349534338,0.206599774403118,0.920378864362504,-0.667904987845528,-0.995518994705019,-1.06181657952453
LOC9269799,0.704164809614988,3.19317443992276,4.18707339057965,0.0580088747081969,-0.44960471026709,3.19317443992276,3.41660597434356,0.0836285869409013,-1.15376951988208,3.19317443992276,22.0292261212897,0.000261896637551861,-0.297352117413403,3.19317443992276,1.52014227358693,0.235892187990634,-0.542924155464701,0.24935472464691,-1.07341344413954,-1.81910533488949,-1.75183736374933,-0.39190171157887,0.212602478673706,1.2164498215748,0.00549826916149399,1.43507056809916,0.493480686842416,1.40494822807698
LOC4328756,0.713367808397693,0.22948835017843,3.68564272702237,0.0725476918413828,1.02364320487054,0.22948835017843,14.0673850045593,0.00169500986538998,0.310275396472851,0.22948835017843,1.49565871600934,0.238717288108508,-1.43308103500452,0.22948835017843,28.0897257141754,6.74023698523383e-05,0.311436209619534,-0.133118703121959,-0.271510957377205,0.655334262689568,0.858269677766279,1.50962248925823,-2.24281550705258,-1.11124551680939,-1.25819924252488,1.04714661596238,-0.110763333947203,0.673510564387365
